_id,id,air_quality_benfits_total_lbs,neighborhood
33506,1346534277,0.322654343,Squirrel Hill South
33507,448361282,6.652524117,Squirrel Hill South
33508,809870241,0.322654343,Squirrel Hill South
33509,244103088,0.322654343,Squirrel Hill South
33510,2031658135,0.322654343,Squirrel Hill South
33511,1337119420,0.322654343,Squirrel Hill South
33512,261096117,0.322654343,Squirrel Hill South
33513,2109809506,0.562848706,Crafton Heights
33514,1758401309,2.630417706,Squirrel Hill South
33515,1615850777,1.744564559,Central Oakland
33516,930584489,2.381685822,Squirrel Hill South
33517,505246571,2.884419189,Squirrel Hill South
33518,1894790094,2.757418448,Squirrel Hill South
33519,140844837,1.487636898,Squirrel Hill South
33520,879458081,2.757418448,Squirrel Hill South
33521,1030559029,2.516975854,Squirrel Hill South
33522,1117848556,1.964857165,Squirrel Hill South
33523,578736249,2.467043383,Squirrel Hill South
33524,755200186,,Crafton Heights
33525,1281117400,3.376422104,Squirrel Hill South
33526,2067911750,3.726952035,Squirrel Hill South
33527,110934025,1.196503643,Central Oakland
33528,88809873,2.132252571,Squirrel Hill South
33529,1224802701,2.724128516,Squirrel Hill South
33530,583865051,0.758921666,Squirrel Hill South
33531,603723642,3.203296026,Squirrel Hill South
33532,2137057767,3.589004601,Squirrel Hill South
33533,1944329157,2.216364256,Squirrel Hill South
33534,296944852,1.582767968,Squirrel Hill South
33535,516803210,0.235691114,Crafton Heights
33536,244055763,2.607206235,Squirrel Hill South
33537,2001559579,3.344429981,Squirrel Hill South
33538,1607517824,3.203989731,Squirrel Hill South
33539,951764835,2.06132286,Central Oakland
33540,1016433716,1.894761251,Squirrel Hill South
33541,796676377,1.487636898,Squirrel Hill South
33542,166144982,2.138223536,Squirrel Hill South
33543,1769173636,1.915752659,Squirrel Hill South
33544,1828266930,1.741609677,Squirrel Hill South
33545,2082909946,4.978968946,Squirrel Hill South
33546,1055919309,2.254338394,Point Breeze
33547,429246727,1.544485723,Crafton Heights
33548,768222290,1.677899038,Squirrel Hill South
33549,51499125,2.817587452,Squirrel Hill South
33550,1117313771,2.366670055,Squirrel Hill South
33551,1857199764,2.259954679,Squirrel Hill South
33552,230630376,1.906021445,Central Oakland
33553,1560372044,2.138223536,Squirrel Hill South
33554,1670529074,0.279505663,Squirrel Hill South
33555,265373747,0.279505663,Squirrel Hill South
33556,18819651,2.905597983,Squirrel Hill South
33557,95055713,0.279505663,Squirrel Hill South
33558,684641787,0.257569755,Crafton Heights
33559,1145640008,0.030552303,Squirrel Hill South
33560,558355576,3.010441739,Squirrel Hill South
33561,1928808639,0.062539413,Squirrel Hill South
33562,1939173965,0.142261654,Squirrel Hill South
33563,2077066298,0.238683532,Squirrel Hill South
33564,277677535,2.47354361,Central Oakland
33565,843368319,0.207224798,Squirrel Hill South
33566,641799979,0.322654343,Squirrel Hill South
33567,18733326,4.129305242,Squirrel Hill South
33568,1924835983,3.781858888,Squirrel Hill South
33569,1108187746,,Crafton Heights
33570,786714365,3.396150314,Squirrel Hill South
33571,1940751863,0.038894752,Squirrel Hill South
33572,1261552184,0.038894752,Squirrel Hill South
33573,1994083714,0.038894752,Squirrel Hill South
33574,1633776507,0.038894752,Squirrel Hill South
33575,1866686075,0.797091431,Squirrel Hill South
33576,1965705174,2.47354361,Central Oakland
33577,1982506932,5.1798201,Squirrel Hill South
33578,519585350,1.444099665,Squirrel Hill South
33579,1535463733,0.649457198,Squirrel Hill South
33580,1020977665,2.253619297,Crafton Heights
33581,391319219,1.584247605,Squirrel Hill South
33582,1398602790,1.153517371,Squirrel Hill South
33583,794420676,0.795986549,Squirrel Hill South
33584,1643169266,1.369033392,Squirrel Hill South
33585,674397648,1.256756644,Squirrel Hill South
33586,1192151623,2.011151944,Squirrel Hill South
33587,1395893307,1.633954294,Squirrel Hill South
33588,975272825,4.967213568,Central Oakland
33589,271643065,0.227217247,Squirrel Hill South
33590,1436293583,1.068157819,Squirrel Hill South
33591,1112738798,,Crafton Heights
33592,1367619490,3.35067792,Squirrel Hill South
33593,1365764175,2.094569604,Squirrel Hill South
33594,532349613,0.993872821,Squirrel Hill South
33595,65346743,0.522779411,Squirrel Hill South
33596,1628741921,1.633954294,Squirrel Hill South
33597,794013134,1.068157819,Squirrel Hill South
33598,1296790768,1.633954294,Squirrel Hill South
33599,1033189068,1.822553119,Squirrel Hill South
33600,372460251,3.202057644,Central Oakland
33601,1297398476,4.175564329,Squirrel Hill South
33602,1756415702,0.267345888,Crafton Heights
33603,961936820,1.369033392,Squirrel Hill South
33604,323033354,2.138223536,Squirrel Hill South
33605,1513620711,0.649457198,Squirrel Hill South
33606,1406611627,2.831035418,Squirrel Hill South
33607,1493133578,2.311392916,Squirrel Hill South
33608,431667944,1.877746291,Squirrel Hill South
33609,212327069,0.471187037,Squirrel Hill South
33610,682958371,0.104948862,Squirrel Hill South
33611,1786862201,2.939881769,Central Oakland
33612,1594212369,1.633954294,Squirrel Hill South
33613,1926791256,0.137482289,Crafton Heights
33614,1611457031,2.831035418,Squirrel Hill South
33615,725505594,1.660922978,Squirrel Hill South
33616,305245776,2.094569604,Squirrel Hill South
33617,184741676,1.444099665,Squirrel Hill South
33618,1932325652,2.831035418,Squirrel Hill South
33619,1149600363,2.094569604,Squirrel Hill South
33620,1464105242,2.094569604,Squirrel Hill South
33621,509249380,1.660922978,Squirrel Hill South
33622,618709609,1.256756644,Squirrel Hill South
33623,5156900,1.630066353,Central Oakland
33624,2121530943,,Crafton Heights
33625,363528268,1.445355469,Squirrel Hill South
33626,1176795632,1.444099665,Squirrel Hill South
33627,1654304673,2.094569604,Squirrel Hill South
33628,305269252,2.484607084,Squirrel Hill South
33629,1338783398,0.60693368,Squirrel Hill South
33630,142193082,0.743246337,Squirrel Hill South
33631,367461159,1.660922978,Squirrel Hill South
33632,120775026,1.877746291,Squirrel Hill South
33633,1061814252,2.094569604,Squirrel Hill South
33634,229271821,1.822553119,Squirrel Hill South
33635,1832866343,1.983526821,Crafton Heights
33636,200411955,1.797461759,Central Oakland
33637,1362832096,1.877746291,Squirrel Hill South
33638,1458329602,2.311392916,Squirrel Hill South
33639,588943684,1.442043878,Squirrel Hill South
33640,1702511800,1.097871709,Squirrel Hill South
33641,978350294,1.750170719,Squirrel Hill South
33642,2022151926,1.850728795,Squirrel Hill South
33643,808236160,2.484607084,Squirrel Hill South
33644,2091411718,2.657821251,Squirrel Hill South
33645,1229087652,2.311392916,Squirrel Hill South
33646,1051209099,,Crafton Heights
33647,369286050,2.094569604,Squirrel Hill South
33648,182851787,1.954702571,Central Oakland
33649,1051508107,1.877746291,Squirrel Hill South
33650,89992025,2.831035418,Squirrel Hill South
33651,1730770147,2.657821251,Squirrel Hill South
33652,665969039,2.484607084,Squirrel Hill South
33653,601974757,2.657821251,Squirrel Hill South
33654,2094267674,2.484607084,Squirrel Hill South
33655,1849807840,2.484607084,Squirrel Hill South
33656,1857449648,2.094569604,Squirrel Hill South
33657,1893619807,0.649457198,Point Breeze
33658,1384930593,,Crafton Heights
33659,299504171,1.877746291,Squirrel Hill South
33660,1677485082,0.850211316,Squirrel Hill South
33661,605262518,3.928915397,Central Oakland
33662,617966793,2.657821251,Squirrel Hill South
33663,1464881535,3.35067792,Squirrel Hill South
33664,2044768693,3.177463753,Squirrel Hill South
33665,505520671,2.988705558,Squirrel Hill South
33666,469779359,1.561711553,Squirrel Hill South
33667,1849608302,1.153517371,Squirrel Hill South
33668,1395407929,1.850728795,Squirrel Hill South
33669,1663262970,0.880961104,Crafton Heights
33670,2031706382,1.256756644,Squirrel Hill South
33671,924979043,1.256756644,Squirrel Hill South
33672,436689688,0.52293878,Squirrel Hill South
33673,353640866,2.473192739,Central Oakland
33674,1500232360,1.633954294,Squirrel Hill South
33675,843976549,0.690851662,Squirrel Hill South
33676,1994727637,0.958863766,Squirrel Hill South
33677,1264777397,3.344429981,Squirrel Hill South
33678,1569710653,3.069487705,Squirrel Hill South
33679,1890933969,3.172961304,Squirrel Hill South
33680,877200218,0.011739259,Crawford-Roberts
33681,38998498,3.928915397,Squirrel Hill South
33682,2021073306,3.514545428,Squirrel Hill South
33683,770751217,3.928915397,Squirrel Hill South
33684,526064262,4.067038721,Squirrel Hill South
33685,843795779,3.128492352,Squirrel Hill South
33686,776427171,3.109756215,Squirrel Hill South
33687,1629438961,4.584364351,Squirrel Hill South
33688,1795867178,1.010453039,Squirrel Hill South
33689,1019508313,0.557632667,Squirrel Hill South
33690,1946918630,3.344429981,Squirrel Hill South
33691,1690023584,2.213774095,Crawford-Roberts
33692,980420240,2.205794016,Squirrel Hill South
33693,1715179706,0.384741407,Squirrel Hill South
33694,877981382,1.393323714,Squirrel Hill South
33695,1657360271,1.660922978,Squirrel Hill South
33696,1695180150,2.036254019,Central Oakland
33697,1825956508,1.227276352,Squirrel Hill South
33698,1270668934,0.150002192,Squirrel Hill South
33699,762365813,2.094569604,Squirrel Hill South
33700,1524366478,2.378532754,Squirrel Hill South
33701,263724320,1.010453039,Squirrel Hill South
33702,1739436250,0.732840583,Crawford-Roberts
33703,1568184746,1.444099665,Squirrel Hill South
33704,2012264656,0.470621023,Squirrel Hill South
33705,1700740810,0.225753907,Squirrel Hill South
33706,1732093161,2.378532754,Squirrel Hill South
33707,2048097855,0.471187037,Squirrel Hill South
33708,1700257675,2.679999403,Central Oakland
33709,147292133,2.551271492,Squirrel Hill South
33710,884510408,1.010453039,Squirrel Hill South
33711,1601851194,1.227276352,Squirrel Hill South
33712,1278314481,1.877746291,Squirrel Hill South
33713,423385880,1.359931919,Crawford-Roberts
33714,1798971801,2.830023951,Squirrel Hill South
33715,241804354,2.594694373,Squirrel Hill South
33716,1167611299,3.001492628,Squirrel Hill South
33717,1712503297,0.969222149,Squirrel Hill South
33718,293719524,1.706543698,Squirrel Hill South
33719,1672148850,1.868601673,Squirrel Hill South
33720,379285225,2.683983891,Central Oakland
33721,1237796058,1.544485723,Squirrel Hill South
33722,44608996,1.983526821,Squirrel Hill South
33723,1581940038,2.283701851,Squirrel Hill South
33724,639995381,1.929160036,Crawford-Roberts
33725,1246110704,1.8242331,Squirrel Hill South
33726,1055908724,1.068157819,Squirrel Hill South
33727,344722990,1.445355469,Squirrel Hill South
33728,1755589053,0.887602502,Squirrel Hill South
33729,793450520,0.690851662,Squirrel Hill South
33730,1407791582,2.364090652,Squirrel Hill South
33731,1785335993,1.068157819,Squirrel Hill South
33732,1623836756,0.384741407,Squirrel Hill South
33733,322335655,0.384741407,Squirrel Hill South
33734,1634020548,4.13986179,Squirrel Hill South
33735,1136744176,2.213774095,Crawford-Roberts
33736,443268315,4.577266638,Squirrel Hill South
33737,644922776,2.551271492,Squirrel Hill South
33738,691080513,1.030125029,Squirrel Hill South
33739,547415883,4.978968946,Squirrel Hill South
33740,2142124401,1.804680599,Squirrel Hill South
33741,84999497,2.216364256,Squirrel Hill South
33742,1451419714,3.010441739,Squirrel Hill South
33743,841403942,2.216364256,Squirrel Hill South
33744,661116253,4.351074942,Squirrel Hill South
33745,601575771,2.72401023,Squirrel Hill South
33746,319286139,1.644545978,Crawford-Roberts
33747,1412924226,2.378532754,Squirrel Hill South
33748,1305511160,1.789915795,Squirrel Hill South
33749,1673400114,2.503416965,Squirrel Hill South
33750,465489140,4.773687549,Squirrel Hill South
33751,1195240611,4.456019009,Squirrel Hill South
33752,93944576,3.203989731,Squirrel Hill South
33753,1574494605,0.685012537,Squirrel Hill South
33754,426425102,0.211103348,Squirrel Hill South
33755,73795195,0.867229684,Squirrel Hill South
33756,788353921,4.773687549,Squirrel Hill South
33757,1610258698,0.152478058,Crawford-Roberts
33758,351839517,2.516975854,Squirrel Hill South
33759,43591368,1.582767968,Squirrel Hill South
33760,547757823,3.203989731,Squirrel Hill South
33761,1334554306,3.203989731,Squirrel Hill South
33762,1629773026,3.512304267,Squirrel Hill South
33763,1337527163,4.803721219,Squirrel Hill South
33764,464390124,3.907535542,Squirrel Hill South
33765,1414270599,5.784189152,Central Oakland
33766,475103968,1.633954294,Squirrel Hill South
33767,1588473339,5.265474373,Squirrel Hill South
33768,145140461,0.257887246,Point Breeze
33769,1545304282,1.359931919,Crawford-Roberts
33770,1131427049,3.589004601,Squirrel Hill South
33771,427941449,2.310455417,Squirrel Hill South
33772,374285601,4.041806319,Squirrel Hill South
33773,1113808730,4.224776627,Squirrel Hill South
33774,2129679609,0.769065862,Squirrel Hill South
33775,1006458635,1.319113705,Squirrel Hill South
33776,121499646,2.735788146,Squirrel Hill South
33777,2064000029,4.572844642,Central Oakland
33778,1630679807,5.958104104,Squirrel Hill South
33779,1260688028,5.958104104,Squirrel Hill South
33780,252881814,,Crawford-Roberts
33781,1846587818,5.38127645,Squirrel Hill South
33782,573302525,2.712046992,Squirrel Hill South
33783,496767464,2.905597983,Squirrel Hill South
33784,49109126,2.10934075,Squirrel Hill South
33785,661736624,3.83054159,Squirrel Hill South
33786,1635441908,2.014925932,Squirrel Hill South
33787,1137875255,4.456019009,Squirrel Hill South
33788,500529226,1.582767968,Central Oakland
33789,1911347046,3.989660252,Squirrel Hill South
33790,1851949191,1.741609677,Squirrel Hill South
33791,810817086,2.988705558,Crawford-Roberts
33792,2098418389,4.803721219,Squirrel Hill South
33793,1900646811,4.175564329,Squirrel Hill South
33794,1394518967,2.066058457,Squirrel Hill South
33795,1684607938,4.577266638,Squirrel Hill South
33796,1438466089,2.366670055,Squirrel Hill South
33797,1449148267,3.010441739,Squirrel Hill South
33798,1433284627,4.224776627,Squirrel Hill South
33799,1870756191,3.396150314,Squirrel Hill South
33800,2105801512,2.370444044,Squirrel Hill South
33801,2066005101,3.620832593,Central Oakland
33802,53797307,1.929160036,Crawford-Roberts
33803,706378986,2.757418448,Squirrel Hill South
33804,444619772,3.781858888,Squirrel Hill South
33805,1061232593,2.988705558,Squirrel Hill South
33806,238033111,3.284004149,Squirrel Hill South
33807,219068109,2.066058457,Squirrel Hill South
33808,2089905571,4.376415483,Squirrel Hill South
33809,1576051689,2.138223536,Squirrel Hill South
33810,1029356075,1.093080774,Squirrel Hill South
33811,1053265056,3.203296026,Squirrel Hill South
33812,1989222538,3.203296026,Squirrel Hill South
33813,854830690,1.442043878,Crawford-Roberts
33814,1114533394,7.184010365,Central Oakland
33815,1390480046,0.346530597,Squirrel Hill South
33816,907165336,2.016492394,Squirrel Hill South
33817,224143335,1.677899038,Squirrel Hill South
33818,1514045726,1.741609677,Squirrel Hill South
33819,1172614020,0.98391786,Squirrel Hill South
33820,2088977731,1.773030108,Squirrel Hill South
33821,729207917,3.010441739,Squirrel Hill South
33822,1144265302,2.259954679,Squirrel Hill South
33823,1871614506,2.138223536,Squirrel Hill South
33824,656535299,2.498388153,Crawford-Roberts
33825,15831549,1.894761251,Squirrel Hill South
33826,398861719,2.381685822,Central Oakland
33827,815682877,2.667281653,Squirrel Hill South
33828,705185324,3.589004601,Squirrel Hill South
33829,612940723,1.894761251,Squirrel Hill South
33830,1876263710,4.376415483,Squirrel Hill South
33831,53430300,4.577266638,Squirrel Hill South
33832,809234017,1.268266785,Squirrel Hill South
33833,449826714,1.930297064,Squirrel Hill South
33834,2145297085,2.031239221,Squirrel Hill South
33835,2122392352,1.8242331,Crawford-Roberts
33836,248108312,0.578637815,Squirrel Hill South
33837,402578286,3.648311575,Central Oakland
33838,2112921035,2.015327711,Squirrel Hill South
33839,115006760,4.520708087,Squirrel Hill South
33840,1613368634,5.784189152,Squirrel Hill South
33841,675021299,3.335972226,Squirrel Hill South
33842,1337093507,4.376415483,Squirrel Hill South
33843,303606316,2.495507598,Squirrel Hill South
33844,1179801226,3.069487705,Squirrel Hill South
33845,1235432593,3.203296026,Squirrel Hill South
33846,2144704928,0.904079222,Crawford-Roberts
33847,796503218,3.396150314,Squirrel Hill South
33848,1030121381,3.393051467,Squirrel Hill South
33849,2137187691,3.138420672,Central Oakland
33850,1962747555,5.784189152,Squirrel Hill South
33851,1266431410,2.066058457,Squirrel Hill South
33852,1955768562,5.582732801,Squirrel Hill South
33853,997854599,7.115470793,Squirrel Hill South
33854,674159008,0.40345121,Squirrel Hill South
33855,1512889287,3.393051467,Squirrel Hill South
33856,334977293,0.40345121,Squirrel Hill South
33857,1348863078,2.783002212,Crawford-Roberts
33858,1277640663,2.016492394,Squirrel Hill South
33859,1772306736,3.203296026,Squirrel Hill South
33860,1523931938,0.142997661,Squirrel Hill South
33861,1854967286,2.884419189,Central Oakland
33862,1442960920,2.516975854,Squirrel Hill South
33863,95398462,3.010441739,Squirrel Hill South
33864,1453039003,3.974713175,Squirrel Hill South
33865,910524480,2.884419189,Squirrel Hill South
33866,1859816920,2.138223536,Squirrel Hill South
33867,510879958,2.630417706,Squirrel Hill South
33868,306216770,,Crawford-Roberts
33869,258463808,0.775748548,Squirrel Hill South
33870,381438499,0.07751409,Squirrel Hill South
33871,962959531,0.026281765,Squirrel Hill South
33872,1207226067,3.017736599,Central Oakland
33873,392796210,0.123548697,Squirrel Hill South
33874,1981143828,0.321026988,Squirrel Hill South
33875,755088072,0.775748548,Squirrel Hill South
33876,384360897,0.904079222,Squirrel Hill South
33877,1508612170,0.561601945,Squirrel Hill South
33878,2086127845,0.732840583,Squirrel Hill South
33879,946717590,0.30331352,Greenfield
33880,1841454370,2.783002212,Crawford-Roberts
33881,420553235,1.359931919,Squirrel Hill South
33882,1046933222,4.325701536,Squirrel Hill South
33883,1506093414,0.123548697,Squirrel Hill South
33884,1297721997,1.482831173,Squirrel Hill South
33885,1401545975,2.499691865,Central Oakland
33886,1708527269,1.878016932,Squirrel Hill South
33887,1534881406,0.07751409,Squirrel Hill South
33888,483491353,3.203989731,Squirrel Hill South
33889,823360563,1.923259811,Squirrel Hill South
33890,1026220393,1.428806153,Squirrel Hill South
33891,1802642238,0.732840583,Crawford-Roberts
33892,611440624,1.923259811,Squirrel Hill South
33893,741162519,2.417713469,Squirrel Hill South
33894,1776508015,2.639902326,Squirrel Hill South
33895,752156924,0.587590781,Squirrel Hill South
33896,98934628,1.929160036,Squirrel Hill South
33897,1901028177,2.17048664,Squirrel Hill South
33898,1148841599,2.016492394,Squirrel Hill South
33899,1564330926,2.639902326,Squirrel Hill South
33900,873146690,2.639902326,Squirrel Hill South
33901,653266991,1.923259811,Squirrel Hill South
33902,533439259,1.644545978,Crawford-Roberts
33903,921505596,2.187807808,Squirrel Hill South
33904,1918444371,2.417713469,Squirrel Hill South
33905,1469185799,1.363864479,Squirrel Hill South
33906,1894125750,5.38127645,Squirrel Hill South
33907,9986079,2.503416965,Squirrel Hill South
33908,915827240,4.778117792,Squirrel Hill South
33909,162204711,2.503416965,Squirrel Hill South
33910,1854564023,1.519119218,Squirrel Hill South
33911,87626307,3.084280039,Squirrel Hill South
33912,27238846,2.783002212,Squirrel Hill South
33913,190380154,1.929160036,Crawford-Roberts
33914,1843850289,2.17048664,Squirrel Hill South
33915,415624446,1.65994779,Squirrel Hill South
33916,1805941425,0.665926885,Squirrel Hill South
33917,1424045538,2.311392916,Squirrel Hill South
33918,1080729500,1.227276352,Squirrel Hill South
33919,631897708,2.162141866,Squirrel Hill South
33920,1107162987,0.793989907,Squirrel Hill South
33921,530682396,1.165906581,Squirrel Hill South
33922,911499863,1.55714823,Squirrel Hill South
33923,1091029347,1.128668143,Squirrel Hill South
33924,1212563023,1.075317861,Crawford-Roberts
33925,1214716497,0.958863766,Squirrel Hill South
33926,949575492,0.887602502,Squirrel Hill South
33927,402993084,0.64367658,Squirrel Hill South
33928,509187105,0.552040869,Squirrel Hill South
33929,485278582,0.460405158,Squirrel Hill South
33930,1489532322,3.512304267,Central Oakland
33931,697936439,0.102443706,Squirrel Hill South
33932,818069323,2.263232665,Squirrel Hill South
33933,277042547,0.241014518,Squirrel Hill South
33934,1322336124,1.773030108,Squirrel Hill South
33935,1079174995,1.359931919,Crawford-Roberts
33936,131694800,0.929912762,Squirrel Hill South
33937,1324265440,1.182634536,Squirrel Hill South
33938,394902438,1.182634536,Squirrel Hill South
33939,788502852,0.832612527,Squirrel Hill South
33940,103257457,1.67002609,Squirrel Hill South
33941,974076432,2.473391836,Squirrel Hill South
33942,1690656023,2.206422322,Squirrel Hill South
33943,1477501964,0.407649727,Squirrel Hill South
33944,1536068581,0.461970476,Squirrel Hill South
33945,1827216214,0.857518531,Squirrel Hill South
33946,1556662917,2.213774095,Crawford-Roberts
33947,527948348,0.857518531,Squirrel Hill South
33948,857243866,1.068157819,Squirrel Hill South
33949,1711767696,1.165906581,Squirrel Hill South
33950,1547732486,2.124035219,Squirrel Hill South
33951,1841198752,0.556961647,Squirrel Hill South
33952,1789214731,2.844197609,Squirrel Hill South
33953,585516140,4.572844642,Squirrel Hill South
33954,89072877,2.728697849,Squirrel Hill South
33955,1317863838,4.572844642,Squirrel Hill South
33956,824715691,4.713695759,Squirrel Hill South
33957,1063715005,,Crawford-Roberts
33958,1364343133,2.757418448,Squirrel Hill South
33959,411644289,4.662215805,Squirrel Hill South
33960,852161846,3.903571682,Squirrel Hill South
33961,695772591,0.857834921,Squirrel Hill South
33962,778513860,0.743971546,Squirrel Hill South
33963,1194760236,2.525625091,Squirrel Hill South
33964,8502506,0.816341239,Squirrel Hill South
33965,2051585645,0.299097474,Squirrel Hill South
33966,1841843083,2.525625091,Squirrel Hill South
33967,1539369306,0.522779411,Squirrel Hill South
33968,126601867,0.009838326,Chartiers City
33969,1417393123,0.522779411,Squirrel Hill South
33970,2104188825,5.637772883,Squirrel Hill South
33971,146575661,2.301956243,Squirrel Hill South
33972,1889225197,1.375852682,Squirrel Hill South
33973,1864881939,1.178053285,Central Oakland
33974,31340820,1.677899038,Squirrel Hill South
33975,518774273,4.361956876,Squirrel Hill South
33976,1844663797,4.52184551,Squirrel Hill South
33977,220116950,4.592762621,Squirrel Hill South
33978,900060637,2.733801922,Squirrel Hill South
33979,283750707,3.566143636,Windgap
33980,1214762284,2.60344669,Squirrel Hill South
33981,754877003,4.293878248,Squirrel Hill South
33982,968753759,2.031239221,Squirrel Hill South
33983,454036478,1.916093833,Squirrel Hill South
33984,315441646,2.841056263,Squirrel Hill South
33985,902061644,1.498588039,Central Oakland
33986,550396176,3.059718051,Squirrel Hill South
33987,1420533082,2.376675385,Squirrel Hill South
33988,1174066978,3.731574017,Squirrel Hill South
33989,1585007492,0.920555149,Squirrel Hill South
33990,2074171122,,Point Breeze
33991,1614503615,2.049840538,Windgap
33992,562261957,3.114309205,Squirrel Hill South
33993,1233004730,2.987473444,Squirrel Hill South
33994,872535152,2.491820773,Squirrel Hill South
33995,1519961195,1.493272956,Squirrel Hill South
33996,304769547,2.9317426,Squirrel Hill South
33997,1717238739,1.526086964,Squirrel Hill South
33998,1403343241,1.498588039,Central Oakland
33999,683533005,3.367980727,Squirrel Hill South
34000,276800019,2.118938102,Squirrel Hill South
34001,1993118657,2.733801922,Squirrel Hill South
34002,1908598127,4.104907283,Windgap
34003,1236109966,3.364150077,Squirrel Hill South
34004,1926423446,0.243043007,Squirrel Hill South
34005,914603529,2.121105933,Squirrel Hill South
34006,1757359500,2.728697849,Squirrel Hill South
34007,1276443629,2.06132286,Squirrel Hill South
34008,1629683885,2.728697849,Squirrel Hill South
34009,787326595,2.254338394,Squirrel Hill South
34010,145916544,2.728697849,Squirrel Hill South
34011,1978238020,2.728697849,Squirrel Hill South
34012,2141470364,1.927847862,Squirrel Hill South
34013,138824166,0.683577706,Elliott
34014,2023095719,2.06132286,Squirrel Hill South
34015,517996447,2.138232745,Squirrel Hill South
34016,2004715999,1.048849986,Squirrel Hill South
34017,999864464,2.461747853,Squirrel Hill South
34018,417817199,2.728697849,Squirrel Hill South
34019,1534779197,1.906021445,Squirrel Hill South
34020,118490081,1.195617267,Squirrel Hill South
34021,415987473,1.037401476,Squirrel Hill South
34022,135181262,1.35560581,Squirrel Hill South
34023,1467800590,0.550785825,Squirrel Hill South
34024,2042948299,0.239166724,Elliott
34025,2071695201,1.35560581,Squirrel Hill South
34026,1860916260,1.789915795,Squirrel Hill South
34027,1278925669,2.370444044,Squirrel Hill South
34028,1092011790,2.254338394,Squirrel Hill South
34029,1439964263,2.461747853,Squirrel Hill South
34030,994711721,2.328272855,Squirrel Hill South
34031,1004373353,2.194797858,Squirrel Hill South
34032,907639128,1.906021445,Squirrel Hill South
34033,1325495479,2.138232745,Squirrel Hill South
34034,1152016158,3.541780252,Squirrel Hill South
34035,1762042814,1.778330167,Elliott
34036,1389394628,3.685765843,Squirrel Hill South
34037,1178129267,4.82806684,Squirrel Hill South
34038,645789031,1.750170719,Squirrel Hill South
34039,137501778,5.571104554,Squirrel Hill South
34040,979459372,5.571104554,Squirrel Hill South
34041,1165459961,2.22034689,Squirrel Hill South
34042,1199639588,3.058040048,Squirrel Hill South
34043,1510454798,0.215448756,Squirrel Hill South
34044,1898211270,1.928357046,Squirrel Hill South
34045,422873717,0.283173275,Squirrel Hill South
34046,1351248857,1.964966417,Elliott
34047,78195116,1.274424457,Squirrel Hill South
34048,1819518400,0.957374103,Squirrel Hill South
34049,1747838914,0.251518501,Squirrel Hill South
34050,1318817202,3.317398461,Squirrel Hill South
34051,2041600811,0.527648825,Squirrel Hill South
34052,1688241846,2.917091475,Squirrel Hill South
34053,1219223709,0.287084627,Squirrel Hill South
34054,1388848726,0.287084627,Squirrel Hill South
34055,893369109,0.215448756,Squirrel Hill South
34056,1773379582,0.636142114,Squirrel Hill South
34057,959573516,0.4360846,Elliott
34058,1323745102,2.353212703,Squirrel Hill South
34059,1175920671,0.174964039,Squirrel Hill South
34060,364915468,5.1798201,Squirrel Hill South
34061,704687547,4.376415483,Squirrel Hill South
34062,1195481154,5.38127645,Squirrel Hill South
34063,2021222107,0.83028436,Squirrel Hill South
34064,1949233990,2.84586532,Squirrel Hill South
34065,1813685154,2.80981522,Squirrel Hill South
34066,1323368952,0.114236963,Squirrel Hill South
34067,973325731,0.476869,South Oakland
34068,1312605232,4.104907283,Windgap
34069,1081021374,0.299097474,South Oakland
34070,135159775,0.336632233,South Oakland
34071,91453139,0.317590767,South Oakland
34072,1886388314,0.317590767,South Oakland
34073,535258091,0.317590767,South Oakland
34074,121861931,0.178851784,Central Oakland
34075,1205711881,0.256826339,Central Oakland
34076,620415546,2.577823169,Central Oakland
34077,1367207664,0.816341239,Squirrel Hill South
34078,1963531044,0.887602502,Squirrel Hill South
34079,520086603,2.328272855,Chartiers City
34080,670009949,2.216364256,Squirrel Hill South
34081,1073248162,3.353185605,Squirrel Hill South
34082,512040269,4.148778914,Squirrel Hill South
34083,917782930,2.162141866,Squirrel Hill South
34084,108806859,0.237422184,South Oakland
34085,2057202460,0.165679603,South Oakland
34086,453008986,2.392101851,Squirrel Hill South
34087,98518245,1.298857919,Squirrel Hill South
34088,1837272564,2.07060574,Squirrel Hill South
34089,1014988348,3.265421414,Squirrel Hill South
34090,1594433138,0.144191574,Windgap
34091,273913083,4.978968946,Squirrel Hill South
34092,852455477,4.376415483,Squirrel Hill South
34093,1519284412,2.516975854,Squirrel Hill South
34094,1897813551,3.010441739,Squirrel Hill South
34095,458768452,1.741609677,Squirrel Hill South
34096,1388823022,3.781858888,Squirrel Hill South
34097,581379163,3.396150314,Squirrel Hill South
34098,1620677548,1.297374758,Squirrel Hill South
34099,2089572454,2.503416965,Squirrel Hill South
34100,65423733,2.381685822,Squirrel Hill South
34101,409567297,3.729489262,Squirrel Hill South
34102,508717797,0.021353385,Windgap
34103,1417638699,2.817587452,Squirrel Hill South
34104,1146095900,3.396150314,Squirrel Hill South
34105,1714000455,4.713695759,Squirrel Hill South
34106,1778594742,3.146350172,Squirrel Hill South
34107,620153406,3.114309205,Squirrel Hill South
34108,908136108,2.659148331,Squirrel Hill South
34109,104248928,4.196370128,Squirrel Hill South
34110,1992279883,2.724128516,Squirrel Hill South
